,year,electric_range,base_msrp,dol_v_id,geo_id,clusters,cluster
25529,2018,12,36800,100942929,53033010200.0,0,pink
25555,2018,14,54950,335689308,53033032008.0,0,pink
25578,2019,32,39995,476504941,53035092802.0,0,pink
25663,2012,265,59900,244640070,53033021803.0,0,pink
25673,2019,16,53400,172230236,53033032225.0,0,pink
25681,2018,17,52900,129060235,53033009701.0,0,pink
25750,2017,93,32250,156633172,53033022902.0,0,pink
25777,2019,32,39995,345535221,53033028600.0,0,pink
25785,2018,17,52900,345171382,53033005600.0,0,pink
25798,2008,220,98950,189302445,53033022902.0,0,pink
25808,2019,12,36900,200542933,53033023701.0,0,pink
25846,2018,14,54950,112469626,53033032213.0,0,pink
25889,2013,208,69900,249105237,53033030304.0,0,pink
25891,2016,93,31950,266583614,53033029307.0,0,pink
25900,2019,17,52900,259388391,53011041310.0,0,pink
25902,2017,93,32250,235369095,53033005803.0,0,pink
25907,2013,208,69900,234493493,53067012531.0,0,pink
25963,2019,12,36900,208232328,53033004401.0,0,pink
26123,2012,265,59900,158528457,53033004500.0,0,pink
26135,2019,15,55700,2508075,53033023300.0,0,pink
26173,2018,14,45600,292913484,53033021904.0,0,pink
26235,2013,208,69900,220681163,53033031710.0,0,pink
26247,2010,245,110950,185701442,53033030007.0,0,pink
26301,2017,14,44100,101244279,53033011601.0,0,pink
26397,2014,208,69900,142621825,53033032318.0,0,pink
26419,2019,17,52900,240008436,53011040412.0,0,pink
26463,2016,93,31950,247619606,53033000102.0,0,pink
26477,2013,208,69900,119733288,53011040609.0,0,pink
26514,2014,208,69900,227319291,53011040715.0,0,pink
26600,2017,14,44100,320717036,53033022502.0,0,pink
26705,2014,208,69900,189088441,53033005902.0,0,pink
26714,2017,93,32250,130705193,53033032219.0,0,pink
26730,2014,208,69900,215157456,53033023500.0,0,pink
26764,2018,14,45600,219734462,53035090201.0,0,pink
26771,2010,245,110950,112555467,53033006500.0,0,pink
26778,2018,17,52900,313585191,53033006800.0,0,pink
26813,2018,19,64950,345761237,53033005100.0,0,pink
26847,2016,93,31950,125566304,53033005803.0,0,pink
26892,2014,208,69900,199930951,53033032215.0,0,pink
26929,2014,208,69900,194370158,53061052009.0,0,pink
27038,2019,12,36900,245689664,53033021300.0,0,pink
27039,2013,208,69900,226481041,53033032008.0,0,pink
27111,2018,17,52900,187423554,53033022804.0,0,pink
27181,2014,208,69900,111721347,53033024902.0,0,pink
27182,2019,12,36900,252433786,53033008401.0,0,pink
27351,2018,14,54950,475976420,53061052604.0,0,pink
27450,2013,208,69900,172632050,53033032213.0,0,pink
27565,2013,208,69900,121113373,53033007800.0,0,pink
27585,2019,12,36900,334500974,53011040413.0,0,pink
27617,2016,93,31950,183660585,53067012002.0,0,pink
27670,2014,208,69900,241793912,53067011902.0,0,pink
27698,2016,93,31950,317650224,53033010800.0,0,pink
27822,2014,208,69900,238115979,53033032316.0,0,pink
27881,2012,265,59900,211481616,53033007800.0,0,pink
27903,2018,19,64950,171564235,53033029702.0,0,pink
27945,2014,208,69900,165916852,53033020100.0,0,pink
27948,2019,15,55700,198203505,53033009500.0,0,pink
27962,2019,15,55700,474608991,53033023404.0,0,pink
27984,2018,14,54950,244752707,53033007800.0,0,pink
28036,2018,12,36800,140705120,53033009500.0,0,pink
28089,2013,208,69900,123978949,53033022803.0,0,pink
28127,2019,15,55700,477606720,53033025704.0,0,pink
28216,2017,14,44100,110089024,53033029604.0,0,pink
28282,2014,208,69900,200844010,53033004101.0,0,pink
28305,2018,14,54950,172640583,53011040411.0,0,pink
28315,2019,15,55700,281650239,53033032213.0,0,pink
28324,2012,265,59900,175228238,53067012002.0,0,pink
28325,2014,208,69900,121384077,53033030405.0,0,pink
28619,2013,208,69900,270984129,53033003000.0,0,pink
28655,2016,93,31950,349402021,53033009701.0,0,pink
28673,2013,208,69900,476114285,53035092102.0,0,pink
28751,2013,208,69900,207249878,53067010300.0,0,pink
28793,2014,208,69900,184590640,53035090101.0,0,pink
28818,2018,14,45600,257259089,53033030101.0,0,pink
29135,2014,208,69900,233025117,53015002003.0,0,pink
29194,2013,208,69900,155580771,53033032215.0,0,pink
29241,2012,265,59900,151596819,53033023403.0,0,pink
29287,2014,208,69900,124147901,53011042100.0,0,pink
29410,2018,14,45600,199160587,53033025805.0,0,pink
29494,2013,208,69900,135501362,53011040304.0,0,pink
29526,2014,208,69900,3929131,53033025703.0,0,pink
29680,2014,208,69900,100471668,53033006300.0,0,pink
29725,2018,14,54950,477158272,53011040610.0,0,pink
29763,2014,208,69900,148482736,53033000202.0,0,pink
29951,2018,111,33950,169761658,53033022902.0,0,pink
30111,2016,93,31950,349184853,53033005600.0,0,pink
30202,2018,111,33950,283553000,53033021600.0,0,pink
30213,2014,208,69900,234796117,53033032704.0,0,pink
30226,2019,17,34995,320968280,53033007502.0,0,pink
30276,2013,208,69900,108857206,53033022102.0,0,pink
30416,2019,32,39995,9090896,53033009801.0,0,pink
30543,2018,14,45600,194600780,53067012001.0,0,pink
30666,2016,93,31950,159542694,53033010301.0,0,pink
30677,2012,33,102000,144252027,53061052706.0,0,pink
30690,2013,208,69900,134651429,53033003202.0,0,pink
30695,2012,265,59900,131758497,53011040505.0,0,pink
30767,2014,208,69900,177048406,53033010102.0,0,pink
30783,2012,265,59900,116875328,53033032213.0,0,pink
30858,2014,208,69900,188553032,53033005902.0,0,pink
30880,2016,93,31950,140126626,53033027500.0,0,pink
30889,2017,14,44100,238266703,53033022803.0,0,pink
30907,2014,208,69900,265797500,53033032325.0,0,pink
30912,2018,14,184400,254562381,53033032317.0,0,pink
30915,2019,12,36900,477502714,53067011722.0,0,pink
30933,2019,32,39995,477814592,53033004301.0,0,pink
30964,2014,208,69900,179861776,53067010802.0,0,pink
31009,2014,208,69900,246208966,53033030008.0,0,pink
31043,2018,111,33950,144977269,53033032316.0,0,pink
31066,2014,208,69900,159379258,53015001200.0,0,pink
31074,2018,14,54950,108948731,53033008401.0,0,pink
31076,2019,15,55700,475944563,53033025602.0,0,pink
31207,2019,32,39995,101361697,53035090202.0,0,pink
31245,2020,14,81100,107755245,53033023902.0,0,pink
31255,2013,208,69900,149031165,53011041319.0,0,pink
31277,2018,14,45600,120297740,53033020200.0,0,pink
31285,2010,245,110950,231914133,53033009500.0,0,pink
31337,2013,208,69900,223375876,53033005700.0,0,pink
31348,2012,265,59900,347888915,53033023300.0,0,pink
31445,2012,265,59900,255062895,53033032005.0,0,pink
31606,2014,208,69900,135906109,53033022402.0,0,pink
31668,2019,15,55700,235231314,53033032317.0,0,pink
31676,2016,93,31950,169289970,53033025804.0,0,pink
31703,2017,93,32250,237046323,53033020600.0,0,pink
31736,2018,17,52900,216613134,53033009701.0,0,pink
31745,2014,208,69900,224681824,53011040603.0,0,pink
31762,2018,14,45600,300423063,53033025304.0,0,pink
31803,2018,14,54950,146938452,53011040603.0,0,pink
31917,2018,17,52900,317582709,53035081100.0,0,pink
31938,2016,93,31950,196718336,53033031604.0,0,pink
31959,2018,17,52900,280771011,53033032222.0,0,pink
32102,2014,208,69900,166306094,53033024901.0,0,pink
32126,2017,14,44100,349478132,53067011100.0,0,pink
32138,2019,17,52900,475741535,53033021600.0,0,pink
32308,2013,208,69900,158275953,53033006300.0,0,pink
32348,2016,93,31950,127114949,53011040608.0,0,pink
32460,2018,17,52900,186241219,53011040505.0,0,pink
32500,2018,16,52650,200725619,53033032217.0,0,pink
32528,2013,208,69900,237673649,53033030101.0,0,pink
32535,2018,111,33950,342519866,53033000500.0,0,pink
32550,2019,32,39995,238047274,53033007902.0,0,pink
32710,2013,208,69900,233327188,53061053506.0,0,pink
32773,2018,17,52900,236413012,53033008003.0,0,pink
32807,2013,208,69900,192897379,53061041400.0,0,pink
32813,2014,208,69900,347828715,53033025201.0,0,pink
32823,2018,19,64950,267550608,53033032215.0,0,pink
32953,2013,208,69900,179389115,53035091002.0,0,pink
32993,2012,265,59900,188634442,53067010600.0,0,pink
33078,2016,93,31950,8656518,53033029003.0,0,pink
33113,2013,208,69900,186589455,53015002003.0,0,pink
33176,2013,208,69900,215674777,53033009400.0,0,pink
33200,2013,208,69900,117242849,53033006500.0,0,pink
33316,2014,208,69900,350218144,53033032318.0,0,pink
33350,2017,14,44100,162302003,53011041325.0,0,pink
33354,2014,208,69900,177171165,53033024200.0,0,pink
33403,2014,208,69900,189348505,53033032216.0,0,pink
33535,2012,265,59900,335390716,53015001501.0,0,pink
33563,2013,208,69900,150788277,53033008003.0,0,pink
33590,2014,208,69900,249708420,53033032215.0,0,pink
33674,2013,208,69900,230284365,53033030600.0,0,pink
33686,2019,17,34995,1928258,53011041317.0,0,pink
33700,2012,265,59900,188585120,53011040608.0,0,pink
33736,2014,208,69900,474461977,53033029804.0,0,pink
33786,2014,208,69900,117346421,53033022802.0,0,pink
33912,2016,93,31950,157773486,53033029405.0,0,pink
33948,2016,93,31950,258967047,53033020500.0,0,pink
33954,2014,208,69900,249659819,53011040303.0,0,pink
33960,2014,208,69900,161139807,53011041328.0,0,pink
33973,2014,208,69900,163879509,53033024200.0,0,pink
34057,2013,208,69900,107894881,53033032218.0,0,pink
34115,2013,208,69900,103818417,53033021701.0,0,pink
34124,2012,265,59900,115928375,53033022805.0,0,pink
34131,2018,14,45600,182259983,53033024100.0,0,pink
34140,2018,17,52900,189485292,53011041317.0,0,pink
34200,2013,208,69900,207379259,53033030700.0,0,pink
34273,2013,208,69900,139487631,53033006200.0,0,pink
34422,2016,93,31950,121679932,53033023500.0,0,pink
34445,2018,14,45600,225996830,53033023401.0,0,pink
34557,2013,208,69900,4248569,53033021906.0,0,pink
34593,2012,265,59900,158538369,53033023403.0,0,pink
34635,2018,111,33950,192798063,53033023300.0,0,pink
34643,2018,19,64950,241284193,53033007800.0,0,pink
34644,2019,32,39995,190080033,53033029403.0,0,pink
34777,2013,208,69900,141321477,53033024302.0,0,pink
34778,2018,111,33950,167424498,53011042100.0,0,pink
34871,2019,15,55700,160875893,53033024500.0,0,pink
34889,2017,93,32250,317758885,53033028500.0,0,pink
34920,2018,16,52650,175624235,53033007800.0,0,pink
35056,2017,14,44100,6342997,53011041310.0,0,pink
35109,2014,208,69900,348175719,53011040413.0,0,pink
35149,2019,12,36900,475231823,53033007404.0,0,pink
35181,2013,208,69900,258012128,53033025008.0,0,pink
35217,2019,32,39995,477264315,53033009500.0,0,pink
35295,2016,93,31950,109213450,53033027100.0,0,pink
35304,2012,265,59900,334430974,53033023403.0,0,pink
35342,2018,111,33950,138308397,53011041325.0,0,pink
35390,2013,208,69900,147648266,53033009900.0,0,pink
35420,2018,17,52900,348397976,53033022401.0,0,pink
35468,2018,14,54950,131620590,53011040412.0,0,pink
35543,2013,208,69900,5086070,53039950301.0,0,pink
35609,2018,14,45600,305796613,53033032321.0,0,pink
35624,2012,33,102000,251064096,53033029102.0,0,pink
35669,2019,17,52900,179600515,53033005202.0,0,pink
35702,2014,208,69900,8062267,53033006800.0,0,pink
35738,2019,16,53400,224728353,53035090901.0,0,pink
35786,2012,265,59900,220775327,53033031704.0,0,pink
35795,2014,208,69900,113056723,53033007303.0,0,pink
35852,2019,17,52900,228618050,53033021300.0,0,pink
35924,2017,14,44100,171318430,53033009801.0,0,pink
35989,2014,208,69900,114082104,53033023901.0,0,pink
36029,2018,19,64950,332085470,53033006200.0,0,pink
36105,2013,208,69900,205216133,53033032010.0,0,pink
36223,2013,208,69900,106632725,53033021802.0,0,pink
36267,2018,14,54950,474526629,53077002801.0,0,pink
36275,2016,93,31950,321541790,53033023805.0,0,pink
36316,2013,208,69900,115484778,53033031604.0,0,pink
36358,2016,93,31950,168656253,53033001000.0,0,pink
36400,2014,208,69900,475862831,53033029405.0,0,pink
36418,2017,93,32250,302991657,53033021803.0,0,pink
36464,2018,14,45600,124413684,53035090201.0,0,pink
36497,2017,14,89100,103593283,53011040412.0,0,pink
36502,2013,208,69900,232784681,53033029902.0,0,pink
36504,2016,93,31950,205738809,53033009500.0,0,pink
36617,2014,208,69900,225956104,53033001900.0,0,pink
36697,2016,93,31950,105489744,53033023300.0,0,pink
36719,2012,265,59900,225913040,53033020600.0,0,pink
36761,2012,265,59900,208349172,53033023902.0,0,pink
36763,2016,93,31950,224022102,53033032218.0,0,pink
36775,2013,208,69900,110119299,53033029804.0,0,pink
36787,2019,32,39995,141948404,53011040608.0,0,pink
36799,2013,208,69900,142897954,53033032402.0,0,pink
36823,2014,208,69900,209073427,53033024902.0,0,pink
36897,2014,208,69900,107752550,53061052009.0,0,pink
36905,2018,14,54950,350405534,53033005801.0,0,pink
37136,2018,12,36800,478189722,53033005902.0,0,pink
37153,2012,265,59900,187570568,53033009300.0,0,pink
37201,2018,16,52650,138608564,53033020100.0,0,pink
37332,2013,208,69900,149440917,53033004902.0,0,pink
37363,2017,93,32250,349812942,53033007800.0,0,pink
37419,2013,208,69900,193463525,53033024302.0,0,pink
37449,2018,16,52650,251285394,53033028100.0,0,pink
37552,2018,111,33950,294597187,53033022101.0,0,pink
37560,2014,208,69900,213706790,53033023300.0,0,pink
37564,2018,17,52900,102106658,53061050700.0,0,pink
37583,2013,208,69900,183192460,53035090201.0,0,pink
37635,2018,14,184400,475425590,53033031704.0,0,pink
37716,2014,208,69900,150040495,53033002200.0,0,pink
37803,2017,93,32250,144891757,53033005700.0,0,pink
37861,2018,16,52650,153733842,53033003000.0,0,pink
37906,2018,16,52650,207015924,53033025008.0,0,pink
37947,2014,208,69900,419513,53033022402.0,0,pink
37963,2013,208,69900,127480804,53033032218.0,0,pink
37969,2012,265,59900,216533782,53033025602.0,0,pink
37992,2014,208,69900,191583094,53033028600.0,0,pink
38070,2013,208,69900,156768412,53011041322.0,0,pink
38094,2019,17,52900,476369736,53033004301.0,0,pink
38108,2019,32,39995,334846830,53033024901.0,0,pink
38169,2013,208,69900,209021907,53033027800.0,0,pink
38238,2013,208,69900,224735703,53011040907.0,0,pink
38256,2013,208,69900,158595377,53033010602.0,0,pink
38423,2017,14,44100,144652203,53033032225.0,0,pink
38425,2014,208,69900,211038320,53035080900.0,0,pink
38530,2014,208,69900,149567932,53033025602.0,0,pink
38544,2012,265,59900,136165669,53061051602.0,0,pink
38549,2014,208,69900,164554092,53033002400.0,0,pink
38571,2017,93,32250,303786290,53033020301.0,0,pink
38581,2014,208,69900,150127190,53033022703.0,0,pink
38586,2013,208,69900,241115927,53035090102.0,0,pink
38588,2019,17,52900,142963236,53033004102.0,0,pink
38605,2014,208,69900,196540599,53011041400.0,0,pink
38615,2014,208,69900,235289400,53067011100.0,0,pink
38644,2016,93,31950,209171889,53033001202.0,0,pink
38682,2019,32,39995,476762898,53033032321.0,0,pink
38752,2013,208,69900,150467523,53033024302.0,0,pink
38783,2019,32,39995,125483592,53011041333.0,0,pink
38799,2016,93,31950,311711193,53035091600.0,0,pink
38887,2018,14,184400,103328963,53033024601.0,0,pink
39039,2018,16,52650,252776261,53033020402.0,0,pink
39298,2017,93,32250,293046204,53033029102.0,0,pink
39330,2016,93,31950,145622039,53011040803.0,0,pink
39433,2018,19,64950,235432165,53033009100.0,0,pink
39490,2018,111,33950,223292352,53033011102.0,0,pink
39534,2019,32,39995,476322094,53033005600.0,0,pink
39537,2016,93,31950,8880525,53033022604.0,0,pink
39647,2018,14,54950,194021208,53061052607.0,0,pink
39677,2019,15,55700,239640649,53033004201.0,0,pink
39730,2016,93,31950,349875872,53033010602.0,0,pink
39793,2018,14,54950,166802800,53061051922.0,0,pink
39799,2019,17,52900,221261568,53033031913.0,0,pink
39870,2014,208,69900,246694213,53033022701.0,0,pink
39938,2017,14,44100,237967635,53067010910.0,0,pink
40026,2014,208,69900,223285268,53033030102.0,0,pink
40039,2013,208,69900,240634544,53033007001.0,0,pink
40093,2012,33,102000,172192114,53057951900.0,0,pink
40170,2013,208,69900,110985717,53033004102.0,0,pink
40291,2013,208,69900,349875550,53031950604.0,0,pink
40297,2014,208,69900,109270997,53033008500.0,0,pink
40309,2014,208,69900,245335457,53033022402.0,0,pink
40328,2014,208,69900,251453443,53033024602.0,0,pink
40350,2013,208,69900,118614247,53033026500.0,0,pink
40366,2014,208,69900,170310899,53033021904.0,0,pink
40391,2018,17,52900,183739741,53033006000.0,0,pink
40398,2014,208,69900,245990426,53033022902.0,0,pink
40421,2017,93,32250,200661590,53033032317.0,0,pink
40461,2013,208,69900,198244763,53035090400.0,0,pink
40533,2018,12,36800,171402843,53033009500.0,0,pink
40554,2013,208,69900,129941808,53033004101.0,0,pink
40655,2019,32,39995,475263659,53033010002.0,0,pink
40688,2014,208,69900,246922588,53033023500.0,0,pink
40692,2019,12,36900,348761689,53067011624.0,0,pink
40702,2019,17,52900,227457450,53033032207.0,0,pink
40709,2013,208,69900,234020146,53035090902.0,0,pink
40781,2017,93,32250,9186761,53033022901.0,0,pink
40872,2016,93,31950,7854927,53033024901.0,0,pink
40905,2018,14,45600,104553844,53033006900.0,0,pink
41032,2014,208,69900,197810728,53033024200.0,0,pink
41038,2018,17,52900,179803039,53033020700.0,0,pink
41063,2018,16,52650,180717547,53033032207.0,0,pink
41164,2014,208,69900,9598417,53033032207.0,0,pink
41205,2014,208,69900,135569010,53033024200.0,0,pink
41216,2014,208,69900,154496247,53033020100.0,0,pink
41226,2019,32,39995,476889297,53035080900.0,0,pink
41334,2014,208,69900,103008048,53033028600.0,0,pink
41350,2013,208,69900,228772680,53053070209.0,0,pink
41394,2013,208,69900,167870363,53011041700.0,0,pink
41405,2014,208,69900,265076906,53033009200.0,0,pink
41417,2014,208,69900,239069344,53033025201.0,0,pink
41439,2014,208,69900,144914192,53033004301.0,0,pink
41483,2019,32,39995,251024770,53061041607.0,0,pink
41486,2013,208,69900,133006310,53033032326.0,0,pink
41495,2013,208,69900,130393007,53033010102.0,0,pink
41511,2017,93,32250,186742846,53011041010.0,0,pink
41512,2013,208,69900,157838474,53067011422.0,0,pink
41537,2012,33,102000,124222514,53033023901.0,0,pink
41539,2014,208,69900,252544603,53011041107.0,0,pink
41581,2019,12,36900,476117974,53033003800.0,0,pink
41635,2013,208,69900,294616003,53033022203.0,0,pink
41672,2018,17,52900,229524060,53033032103.0,0,pink
41704,2013,208,69900,195367672,53015001700.0,0,pink
41730,2013,208,69900,221607228,53033004101.0,0,pink
41732,2012,265,59900,153161011,53033002700.0,0,pink
41744,2016,14,43700,134509434,53067012211.0,0,pink
41760,2017,93,32250,160938634,53033024901.0,0,pink
41761,2012,265,59900,311935865,53033027500.0,0,pink
41787,2014,208,69900,206712397,53033028802.0,0,pink
41818,2018,14,54950,345558181,53033025602.0,0,pink
41861,2013,208,69900,136688604,53011041400.0,0,pink
41884,2014,208,69900,180754283,53033024302.0,0,pink
41904,2018,17,52900,112728864,53033023404.0,0,pink
41950,2013,208,69900,243970961,53033020100.0,0,pink
41951,2013,208,69900,207436750,53033025806.0,0,pink
41969,2013,208,69900,124913778,53033007800.0,0,pink
41996,2013,208,69900,197863480,53033010602.0,0,pink
42008,2018,17,52900,148397651,53035090202.0,0,pink
42017,2018,14,54950,313612463,53035090700.0,0,pink
42024,2016,93,31950,3654696,53033032333.0,0,pink
42038,2017,93,32250,128737346,53033032008.0,0,pink
42044,2017,93,32250,105225585,53033023902.0,0,pink
42088,2013,208,69900,204329884,53033024601.0,0,pink
42216,2016,93,31950,168238150,53033031206.0,0,pink
42255,2013,208,69900,207796942,53011040505.0,0,pink
42260,2018,14,54950,476420430,53033021803.0,0,pink
42265,2013,208,69900,200755488,53033032325.0,0,pink
42323,2019,17,52900,202104157,53033010602.0,0,pink
42329,2014,208,69900,246775973,53033023902.0,0,pink
42333,2013,208,69900,186278795,53033022300.0,0,pink
42379,2017,93,32250,125783864,53011041113.0,0,pink
42386,2018,111,33950,341750209,53067012610.0,0,pink
42418,2013,208,69900,279573038,53033023902.0,0,pink
42423,2012,265,59900,202468045,53033025008.0,0,pink
42485,2018,14,54950,232288136,53033024905.0,0,pink
42555,2019,17,34995,228833727,53033003302.0,0,pink
42573,2019,17,34995,228670011,53035092600.0,0,pink
42590,2013,208,69900,209769528,53011040510.0,0,pink
42659,2018,17,52900,183151062,53033022606.0,0,pink
42707,2018,111,33950,287869984,53033024301.0,0,pink
42737,2013,208,69900,181743572,53033025103.0,0,pink
42896,2019,16,53400,169409796,53061052107.0,0,pink
42933,2018,14,45600,474860277,53033028600.0,0,pink
43045,2018,17,52900,291941758,53033025008.0,0,pink
43080,2013,208,69900,130003240,53031950502.0,0,pink
43091,2016,93,31950,106428598,53033030501.0,0,pink
43139,2019,15,55700,175328387,53033025007.0,0,pink
43193,2018,16,52650,154741114,53033032011.0,0,pink
43261,2013,208,69900,240413008,53033025806.0,0,pink
43424,2013,208,69900,226399911,53033020700.0,0,pink
43465,2013,208,69900,164768075,53035081100.0,0,pink
43467,2019,32,39995,310721295,53033031208.0,0,pink
43486,2018,14,45600,244316614,53033023100.0,0,pink
43496,2012,33,102000,256373575,53033024601.0,0,pink
43502,2014,208,69900,127169892,53035092500.0,0,pink
43678,2016,93,31950,122757148,53033027701.0,0,pink
43684,2013,208,69900,264767744,53033032316.0,0,pink
43690,2017,93,32250,348893821,53033032317.0,0,pink
43732,2013,208,69900,114150284,53033004201.0,0,pink
43859,2018,111,33950,161937212,53011041335.0,0,pink
43881,2013,208,69900,162300806,53033025006.0,0,pink
43963,2018,14,54950,205811070,53033030204.0,0,pink
44068,2019,17,52900,270435189,53033002100.0,0,pink
44100,2018,16,52650,151309427,53035090902.0,0,pink
44110,2014,208,69900,189210381,53011041104.0,0,pink
44137,2018,14,45600,226159622,53033025001.0,0,pink
44163,2013,208,69900,244655239,53067012225.0,0,pink
44179,2016,93,31950,149215440,53033026003.0,0,pink
44181,2018,14,45600,168468058,53011041113.0,0,pink
44231,2014,208,69900,156712594,53033000402.0,0,pink
44236,2016,93,31950,250868894,53033025806.0,0,pink
44257,2019,16,53400,231110470,53011040610.0,0,pink
44333,2013,208,69900,328334023,53033009701.0,0,pink
44399,2013,208,69900,182153303,53033023801.0,0,pink
44447,2013,208,69900,102568483,53033007800.0,0,pink
44474,2018,17,52900,110275791,53033021400.0,0,pink
44492,2013,208,69900,237945956,53033032605.0,0,pink
44535,2013,208,69900,186089648,53033024601.0,0,pink
44628,2017,14,44100,132816078,53033011602.0,0,pink
44727,2013,208,69900,9084715,53011041400.0,0,pink
44747,2016,93,31950,189460869,53033003202.0,0,pink
44915,2018,19,64950,348976729,53033032320.0,0,pink
44941,2014,208,69900,132950471,53033025402.0,0,pink
44985,2019,17,52900,311505449,53033024200.0,0,pink
45120,2013,208,69900,208385516,53033032103.0,0,pink
45139,2013,208,69900,326852137,53015000901.0,0,pink
45245,2019,12,36900,167693431,53033022402.0,0,pink
45306,2016,93,31950,6743439,53033032318.0,0,pink
45329,2018,16,52650,252556237,53035091002.0,0,pink
45334,2014,208,69900,161296677,53033009702.0,0,pink
45371,2018,17,52900,1014947,53033022802.0,0,pink
45417,2013,208,69900,178441315,53033025201.0,0,pink
45503,2013,208,69900,3500780,53067012420.0,0,pink
45593,2013,208,69900,112712855,53033028802.0,0,pink
45609,2013,208,69900,239510967,53033021701.0,0,pink
45630,2018,14,54950,242016288,53033024100.0,0,pink
45682,2014,208,69900,141265743,53033022701.0,0,pink
45685,2014,208,69900,286252998,53033031705.0,0,pink
45708,2019,17,52900,253185761,53031950202.0,0,pink
45733,2017,93,32250,128549676,53033005803.0,0,pink
45782,2013,208,69900,161547242,53033024500.0,0,pink
45788,2013,208,69900,184475784,53033021802.0,0,pink
45805,2013,208,69900,280800950,53033003601.0,0,pink
45814,2014,208,69900,184601896,53033030305.0,0,pink
45895,2018,17,52900,168492047,53035092901.0,0,pink
45910,2013,208,69900,164422156,53033024601.0,0,pink
45975,2018,111,33950,280252654,53033025101.0,0,pink
46018,2014,208,69900,223350648,53033024200.0,0,pink
46415,2013,208,69900,147748583,53033032317.0,0,pink
46460,2014,208,69900,126540459,53077003200.0,0,pink
46504,2013,208,69900,157966434,53033009900.0,0,pink
46520,2014,208,69900,202222450,53033022204.0,0,pink
46571,2020,14,81100,122032669,53033004101.0,0,pink
46585,2019,32,39995,199032634,53033024601.0,0,pink
46623,2019,17,52900,176467630,53033022001.0,0,pink
46626,2018,111,33950,267455744,53033020402.0,0,pink
46665,2013,208,69900,194619421,53033011102.0,0,pink
46676,2018,14,45600,133434661,53033009400.0,0,pink
46685,2019,12,36900,207143135,53033028600.0,0,pink
46732,2018,12,36800,312970920,53033022401.0,0,pink
46860,2013,208,69900,112582424,53033021904.0,0,pink
46888,2018,19,64950,322234524,53033032325.0,0,pink
46960,2016,93,31950,192798875,53033022901.0,0,pink
47107,2013,208,69900,141172055,53033021804.0,0,pink
47183,2013,208,69900,225963517,53033010102.0,0,pink
47322,2013,208,69900,139917473,53033023902.0,0,pink
47417,2016,93,31950,208993893,53061052007.0,0,pink
47487,2013,208,69900,259684883,53031950302.0,0,pink
47619,2014,208,69900,183456920,53033024601.0,0,pink
47630,2018,17,52900,150273595,53033002200.0,0,pink
47631,2013,208,69900,169793144,53033002200.0,0,pink
47709,2018,17,52900,336094699,53033011102.0,0,pink
47728,2019,32,39995,311003199,53035090700.0,0,pink
47869,2014,208,69900,171700161,53033006300.0,0,pink
47875,2014,208,69900,263542226,53033004101.0,0,pink
47942,2014,208,69900,204324060,53067011902.0,0,pink
47949,2014,208,69900,243486806,53033004201.0,0,pink
47979,2016,93,31950,159163987,53033022606.0,0,pink
48067,2018,14,45600,129349279,53053071417.0,0,pink
48167,2014,208,69900,112749108,53033023601.0,0,pink
48187,2019,12,36900,280182899,53067011623.0,0,pink
48197,2013,208,69900,231596550,53033004102.0,0,pink
48256,2017,14,44100,154115797,53067012320.0,0,pink
48298,2013,208,69900,171124208,53033022402.0,0,pink
48322,2018,12,36800,1687213,53033032318.0,0,pink
48367,2013,208,69900,237709496,53033023100.0,0,pink
48431,2013,208,69900,127604655,53033010200.0,0,pink
48464,2013,208,69900,252924423,53033010302.0,0,pink
48471,2013,208,69900,147648448,53033020100.0,0,pink
48495,2018,14,54950,236823947,53033002100.0,0,pink
48599,2019,12,36900,125677128,53033009701.0,0,pink
48601,2014,208,69900,230202402,53033005600.0,0,pink
48700,2016,93,31950,152493785,53033030101.0,0,pink
48833,2014,208,69900,314399522,53033020402.0,0,pink
48883,2017,93,32250,267711272,53061051702.0,0,pink
48916,2018,111,33950,121494229,53031950501.0,0,pink
48940,2018,14,45600,185856625,53033032401.0,0,pink
48955,2018,12,36800,258760680,53033009900.0,0,pink
49026,2018,19,64950,148421850,53033003000.0,0,pink
49037,2014,208,69900,166423190,53033032010.0,0,pink
49053,2014,208,69900,200707671,53033021300.0,0,pink
49063,2016,93,31950,345277586,53035080600.0,0,pink
49075,2018,14,54950,197109881,53033032218.0,0,pink
49181,2017,14,44100,89813,53029970500.0,0,pink
49203,2014,208,69900,477606447,53033000800.0,0,pink
49274,2016,93,31950,103964409,53033010402.0,0,pink
49294,2014,208,69900,133311209,53033009702.0,0,pink
49341,2014,208,69900,206348019,53033022300.0,0,pink
49363,2019,16,53400,225724894,53033032010.0,0,pink
49382,2019,12,36900,203498963,53033032008.0,0,pink
49424,2013,208,69900,183006197,53035090800.0,0,pink
49524,2013,208,69900,349973130,53011040609.0,0,pink
49543,2016,93,31950,262342958,53061041805.0,0,pink
49548,2014,208,69900,123863085,53033032316.0,0,pink
49594,2018,14,54950,223609025,53033021702.0,0,pink
49642,2016,93,31950,237563742,53033004401.0,0,pink
49650,2019,17,52900,194049236,53033006500.0,0,pink
49668,2013,208,69900,233568212,53033032216.0,0,pink
49738,2018,16,52650,154981368,53033025001.0,0,pink
49917,2013,208,69900,321463950,53033028802.0,0,pink
50028,2018,19,64950,348936255,53033021600.0,0,pink
50050,2017,14,44100,211539163,53033006000.0,0,pink
